symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
GLW,2024-12-31,2024-12-31,USD,0000024741,2025-02-13,2025-02-13 13:15:45,2024,FY,13118000000,8842000000,4276000000,0.3259643238,1089000000,0,0,1931000000,121000000,3141000000,11983000000,47000000,329000000,1350000000,2492000000,0.1899679829,1135000000,0.0865223357,-322000000,813000000,0.061975911,221000000,506000000,0.0385729532,0.58,0.58,872413793,869000000,https://www.sec.gov/Archives/edgar/data/24741/000162828025005347/0001628280-25-005347-index.htm,https://www.sec.gov/Archives/edgar/data/24741/000162828025005347/glw-20241231.htm,2024-12-31,GLW,USD,0000024741,2025-02-13,2025-02-13 13:15:45,2024,FY,1768000000,0,1768000000,2053000000,2724000000,1447000000,7992000000,13359000000,2363000000,752000000,3115000000,0,1130000000,2139000000,19743000000,0,27735000000,1472000000,421000000,0,0,3026000000,4919000000,7496000000,0,0,4250000000,11746000000,0.0,880000000,16665000000,0,921000000,15926000000,-2543000000,-3618000000,10686000000,11070000000,27735000000,384000000,27735000000,394000000,8091000000,6323000000,https://www.sec.gov/Archives/edgar/data/24741/000162828025005347/0001628280-25-005347-index.htm,https://www.sec.gov/Archives/edgar/data/24741/000162828025005347/glw-20241231.htm,2024-12-31,GLW,USD,0000024741,2025-02-13,2025-02-13 13:15:45,2024,FY,592000000,1350000000,-33000000.0,273000000,-558000000,-717000000,-171000000,470000000,-140000000,315000000,1939000000,-965000000,0,0,0,221000000,-744000000,-114000000,0,-165000000,-986000000,101000000,-1164000000,-42000000,-11000000,1768000000,1779000000,1939000000,-965000000,974000000,https://www.sec.gov/Archives/edgar/data/24741/000162828025005347/0001628280-25-005347-index.htm,https://www.sec.gov/Archives/edgar/data/24741/000162828025005347/glw-20241231.htm
CPAY,2024-12-31,2024-12-31,USD,0001175454,2025-02-27,2025-02-27 17:13:10,2024,FY,3974589000,869085000,3105504000,0.7813396555,0,616874000,380906000,997780000,320567000,1318347000,2187432000,0,383043000,351088000,2119244000,0.5331982753,1787157000,0.449645737,-402044000,1385113000,0.3484921334,381381000,1003746000,0.2525408287,14.27,13.97,70331000,71848000,https://www.sec.gov/Archives/edgar/data/1175454/000162828025008746/0001628280-25-008746-index.htm,https://www.sec.gov/Archives/edgar/data/1175454/000162828025008746/flt-20241231.htm,2024-12-31,CPAY,USD,0001175454,2025-02-27,2025-02-27 17:13:10,2024,FY,1553642000,0,1553642000,2090500000,0,5031727000,8675869000,377705000,5984667000,2410442000,8395109000,60088000,0,448260000,9281162000,0,17957031000,1570426000,2769974000,129314000,3266126000,972041000,8707881000,5226106000,0,439176000,437879000,6103161000,0.0,0,14811042000,0,131000,9196405000,-1713996000,-4360198000,3122342000,3145989000,17957031000,23647000,17957031000,60088000,7996080000,6442438000,https://www.sec.gov/Archives/edgar/data/1175454/000162828025008746/0001628280-25-008746-index.htm,https://www.sec.gov/Archives/edgar/data/1175454/000162828025008746/flt-20241231.htm,2024-12-31,CPAY,USD,0001175454,2025-02-27,2025-02-27 17:13:10,2024,FY,1003732000,351088000,-55671000.0,116724000,0,0,0,663222000,-38437000,524692000,1940565000,-175176000,-821924000,0,0,189623000,-807477000,1271237000,428224000,-1287998000,0,-6474000,404989000,-223267000,1314810000,4456345000,3141535000,1940565000,-175176000,1765389000,https://www.sec.gov/Archives/edgar/data/1175454/000162828025008746/0001628280-25-008746-index.htm,https://www.sec.gov/Archives/edgar/data/1175454/000162828025008746/flt-20241231.htm
CTVA,2024-12-31,2024-12-31,USD,0001755672,2025-02-14,2025-02-14 17:10:33,2024,FY,16908000000,9529000000,7379000000,0.4364206293,1402000000,0,0,3196000000,685000000,5283000000,14812000000,132000000,233000000,1227000000,2735000000,0.1617577478,2096000000,0.123964987,-821000000,1275000000,0.0754080908,412000000,907000000,0.0536432458,1.3,1.31,695900000,691100000,https://www.sec.gov/Archives/edgar/data/1755672/000175567225000005/0001755672-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/30554/000175567225000005/ctva-20241231.htm,2024-12-31,CTVA,USD,0001755672,2025-02-14,2025-02-14 17:10:33,2024,FY,3106000000,63000000,3169000000,5676000000,5432000000,820000000,15097000000,4099000000,10408000000,8876000000,19284000000,134000000,401000000,1810000000,25728000000,0,40825000000,4039000000,750000000,207000000,3287000000,2103000000,10386000000,1953000000,0,478000000,3978000000,6409000000,0.0,0,16795000000,0,7000000,55000000,-3469000000,27196000000,23789000000,24030000000,40825000000,241000000,40825000000,197000000,2703000000,-403000000,https://www.sec.gov/Archives/edgar/data/1755672/000175567225000005/0001755672-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/30554/000175567225000005/ctva-20241231.htm,2024-12-31,CTVA,USD,0001755672,2025-02-14,2025-02-14 17:10:33,2024,FY,919000000,1227000000,-365000000.0,0,0,0,1110000000,-115000000,-382000000,515000000,2296000000,-597000000,0,-144000000,176000000,-24000000,-589000000,240000000,0,-1009000000,-458000000,28000000,-1199000000,-93000000,264000000,3422000000,3158000000,2296000000,-597000000,1699000000,https://www.sec.gov/Archives/edgar/data/1755672/000175567225000005/0001755672-25-000005-index.htm,https://www.sec.gov/Archives/edgar/data/30554/000175567225000005/ctva-20241231.htm
CSGP,2024-12-31,2024-12-31,USD,0001057352,2025-02-20,2025-02-19 17:48:29,2024,FY,2736200000,558500000,2177700000,0.7958848037,325300000,439100000,1364300000,1803400000,44300000,2173000000,2731500000,0,0,0,4700000,0.0017177107,4700000,0.0017177107,205400000,210100000,0.0767853227,71400000,138700000,0.050690739,0.34,0.34,406300000,407800000,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/0001057352-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/csgp-20241231.htm,2024-12-31,CSGP,USD,0001057352,2025-02-20,2025-02-19 17:48:29,2024,FY,4681000000,0,4681000000,187900000,0,81300000,4950200000,1117900000,2527600000,433200000,2960800000,0,30600000,197300000,4306600000,0,9256800000,47000000,32000000,23200000,137100000,313000000,552300000,126500000,0,7600000,1016900000,1151000000,0.0,0,1703300000,0,4099999,2343000000,-25500000,5231900001,7553500000,7553500000,9256800000,0,9256800000,0,158500000,-4522500000,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/0001057352-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/csgp-20241231.htm,2024-12-31,CSGP,USD,0001057352,2025-02-20,2025-02-19 17:48:29,2024,FY,138700000,146900000,0.0,89000000,0,-30200000,0,43500000,0,18000000,392600000,0,-276700000,0,0,-636200000,-912900000,-5100000,0,0,0,-8600000,-13700000,-900000,-534900000,4681000000,5215900000,392600000,0,392600000,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/0001057352-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1057352/000105735225000016/csgp-20241231.htm
COST,2024-09-01,2024-09-01,USD,0000909832,2024-10-09,2024-10-08 18:40:07,2024,FY,254453000000,222358000000,32095000000,0.1261333134,0,0,0,22810000000,0,22810000000,245168000000,598000000,169000000,2237000000,12146000000,0.0477337662,9285000000,0.0364900394,455000000,9740000000,0.0382781889,2373000000,7367000000,0.0289523016,16.6,16.56,443914000,444759000,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/0000909832-24-000049-index.htm,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/cost-20240901.htm,2024-09-01,COST,USD,0000909832,2024-10-09,2024-10-08 18:40:07,2024,FY,9906000000,1238000000,11144000000,2721000000,18647000000,1734000000,34246000000,31649000000,994000000,0,994000000,0,0,2942000000,35585000000,0,69831000000,19421000000,103000000,0,0,15940000000,35464000000,8169000000,0,0,2576000000,10745000000,0.0,2375000000,46209000000,0,2000000,17619000000,-1828000000,7829000000,23622000000,23622000000,69831000000,0,69831000000,1238000000,8272000000,-1634000000,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/0000909832-24-000049-index.htm,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/cost-20240901.htm,2024-09-01,COST,USD,0000909832,2024-10-09,2024-10-08 18:40:07,2024,FY,7367000000,2237000000,0.0,818000000,611000000,0,-2068000000,1938000000,741000000,306000000,11339000000,-4710000000,0,-1470000000,1790000000,-19000000,-4409000000,-708000000,0,-700000000,-9041000000,-315000000,-10764000000,40000000,-3794000000,9906000000,13700000000,11339000000,-4710000000,6629000000,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/0000909832-24-000049-index.htm,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/cost-20240901.htm
CTRA,2024-12-31,2024-12-31,USD,0000858470,2025-02-25,2025-02-25 17:29:26,2024,FY,1770000000,976000000,794000000,0.4485875706,0,302000000,0,302000000,304000000,606000000,1216000000,83000000,118000000,1840000000,3291000000,1.8593220339,1389000000,0.7847457627,-44000000,1345000000,0.7598870056,224000000,1121000000,0.6333333333,1.51,1.5,742000000,745000000,https://www.sec.gov/Archives/edgar/data/858470/000085847025000075/0000858470-25-000075-index.htm,https://www.sec.gov/Archives/edgar/data/858470/000085847025000075/cog-20241231.htm,2024-12-31,CTRA,USD,0000858470,2025-02-25,2025-02-25 17:29:26,2024,FY,2038000000,0,2038000000,951000000,46000000,286000000,3321000000,17890000000,0,0,0,0,0,0,17890000000,414000000,21625000000,59000000,122000000,83000000,0,872000000,1136000000,3680000000,0,3274000000,405000000,7359000000,0.0,267000000,8495000000,0,0,5857000000,12000000,7253000000,13122000000,13122000000,21617000000,0,21617000000,0,3802000000,1764000000,https://www.sec.gov/Archives/edgar/data/858470/000085847025000075/0000858470-25-000075-index.htm,https://www.sec.gov/Archives/edgar/data/858470/000085847025000075/cog-20241231.htm,2024-12-31,CTRA,USD,0000858470,2025-02-25,2025-02-25 17:29:26,2024,FY,1121000000,1840000000,-145000000.0,61000000,0,0,0,0,-93000000,-82000000,2795000000,0,0,-250000000,250000000,-1762000000,-1762000000,1415000000,0,-455000000,-625000000,-56000000,279000000,0,1312000000,2277000000,965000000,2795000000,0,2795000000,https://www.sec.gov/Archives/edgar/data/858470/000085847025000075/0000858470-25-000075-index.htm,https://www.sec.gov/Archives/edgar/data/858470/000085847025000075/cog-20241231.htm
CRWD,2025-01-31,2025-01-31,USD,0001535527,2025-03-10,2025-03-10 08:44:44,2025,FY,3953624000,991481000,2962143000,0.7492222326,1076901000,482316000,1523356000,2005672000,0,3082573000,4074054000,196174000,26311000,213956000,294801000,0.0745647538,-120430000,-0.0304606609,174964000,54534000,0.0137934209,71130000,-19271000,-0.0048742622,-0.0787,-0.0787,244750000,244750000,https://www.sec.gov/Archives/edgar/data/1535527/000153552725000009/0001535527-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1535527/000153552725000009/crwd-20250131.htm,2025-01-31,CRWD,USD,0001535527,2025-03-10,2025-03-10 08:44:44,2025,FY,4323295000,0,4323295000,1128564000,0,661486000,6113345000,831403000,912805000,133114000,1045919000,72544000,0,638367000,2588233000,0,8701578000,130887000,13811000,0,2733005000,583347000,3461050000,775090000,0,0,1146521000,1921611000,0.0,0,5382661000,0,124000,-1078107000,-9593000,4367070000,3279494000,3318917000,8701578000,39423000,8701578000,72544000,788901000,-3534394000,https://www.sec.gov/Archives/edgar/data/1535527/000153552725000009/0001535527-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1535527/000153552725000009/crwd-20250131.htm,2025-01-31,CRWD,USD,0001535527,2025-03-10,2025-03-10 08:44:44,2025,FY,-16596000,213956000,-9903000.0,865421000,0,-274219000,0,84939000,0,328849000,1381727000,-254852000,-310257000,-22423000,109913000,-58969000,-536588000,0,0,99616000,0,107208000,107208000,-5278000,947069000,4324666000,3377597000,1381727000,-254852000,1126875000,https://www.sec.gov/Archives/edgar/data/1535527/000153552725000009/0001535527-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1535527/000153552725000009/crwd-20250131.htm
CCI,2024-12-31,2024-12-31,USD,0001051470,2025-03-14,2025-03-14 16:23:11,2024,FY,6568000000,0,6568000000,1.0,0,0,0,706000000,8800000000,9506000000,9506000000,19000000,900000000,1738000000,-1241000000,-0.1889464068,-2938000000,-0.447320341,-941000000,-3879000000,-0.590590743,24000000,-3903000000,-0.5942448234,-8.98,-8.98,434000000,434000000,https://www.sec.gov/Archives/edgar/data/1051470/000105147025000089/0001051470-25-000089-index.htm,https://www.sec.gov/Archives/edgar/data/1051470/000105147025000089/cci-20241231.htm,2024-12-31,CCI,USD,0001051470,2025-03-14,2025-03-14 16:23:11,2024,FY,290000000,-171000000,119000000,654000000,0,317000000,1090000000,21292000000,5127000000,54000000,5181000000,0,0,5173000000,31646000000,0,32736000000,192000000,906000000,0,476000000,603000000,2177000000,28707000000,0,31000000,1954000000,30692000000,0.0,0,32869000000,0,4000000,0,-5000000,-132000000,-133000000,-133000000,32736000000,0,32736000000,-171000000,29613000000,29494000000,https://www.sec.gov/Archives/edgar/data/1051470/000105147025000089/0001051470-25-000089-index.htm,https://www.sec.gov/Archives/edgar/data/1051470/000105147025000089/cci-20241231.htm,2024-12-31,CCI,USD,0001051470,2025-03-14,2025-03-14 16:23:11,2024,FY,-3903000000,1738000000,4000000.0,131000000,-200000000,0,0,-22000000,-178000000,5173000000,2943000000,-1222000000,-8000000,0,0,10000000,-1220000000,1066000000,0,-33000000,-2729000000,-12000000,-1708000000,-1000000,14000000,295000000,281000000,2943000000,-1222000000,1721000000,https://www.sec.gov/Archives/edgar/data/1051470/000105147025000089/0001051470-25-000089-index.htm,https://www.sec.gov/Archives/edgar/data/1051470/000105147025000089/cci-20241231.htm
CSX,2024-12-31,2024-12-31,USD,0000277948,2025-02-27,2025-02-27 14:08:11,2024,FY,14540000000,9198000000,5342000000,0.3674002751,0,-50000000,0,-50000000,147000000,97000000,9295000000,85000000,832000000,1658000000,7045000000,0.484525447,5245000000,0.3607290234,-354000000,4891000000,0.3363823934,1085000000,3470000000,0.2386519945,1.79,1.79,1936000000,1943000000,https://www.sec.gov/Archives/edgar/data/277948/000027794825000008/0000277948-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/277948/000027794825000008/csx-20241231.htm,2024-12-31,CSX,USD,0000277948,2025-02-27,2025-02-27 14:08:11,2024,FY,933000000,72000000,1005000000,1326000000,0,489000000,2820000000,487000000,239000000,194000000,433000000,2520000000,0,36504000000,39944000000,0,42764000000,1290000000,606000000,508000000,0,872000000,3276000000,972000000,0,7725000000,18284000000,26981000000,0.0,486000000,30257000000,0,1900000000,9988000000,-232000000,851000000,12507000000,12512000000,42764000000,5000000,42764000000,2592000000,1092000000,159000000,https://www.sec.gov/Archives/edgar/data/277948/000027794825000008/0000277948-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/277948/000027794825000008/csx-20241231.htm,2024-12-31,CSX,USD,0000277948,2025-02-27,2025-02-27 14:08:11,2024,FY,3715000000,1611000000,140000000.0,0,0,82000000,0,-5000000,0,83000000,5549000000,0,0,0,0,-2287000000,-2287000000,-8000000,0,-2237000000,-930000000,113000000,-3062000000,0,-420000000,933000000,1353000000,5549000000,0,5549000000,https://www.sec.gov/Archives/edgar/data/277948/000027794825000008/0000277948-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/277948/000027794825000008/csx-20241231.htm
CMI,2024-12-31,2024-12-31,USD,0000026172,2025-02-11,2025-02-11 15:57:42,2024,FY,34102000000,25663000000,8439000000,0.2474634919,1463000000,3275000000,0,3275000000,0,4738000000,30352000000,186000000,370000000,1065000000,6338000000,0.1858542021,3750000000,0.109964225,1153000000,4903000000,0.1437745587,835000000,3946000000,0.1157116885,28.37,28.37,139090588,139100000,https://www.sec.gov/Archives/edgar/data/26172/000002617225000007/0000026172-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/26172/000002617225000007/cmi-20241231.htm,2024-12-31,CMI,USD,0000026172,2025-02-11,2025-02-11 15:57:42,2024,FY,1671000000,593000000,2264000000,5181000000,5742000000,1565000000,14752000000,6356000000,2370000000,2351000000,4721000000,1889000000,0,3822000000,16788000000,0,31540000000,3951000000,2405000000,493000000,1347000000,3038000000,11234000000,5197000000,0,0,3801000000,8998000000,0.0,539000000,20232000000,0,2636000000,20828000000,-2445000000,-10748000000,10271000000,11308000000,31540000000,1037000000,31540000000,2482000000,7598000000,5927000000,https://www.sec.gov/Archives/edgar/data/26172/000002617225000007/0000026172-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/26172/000002617225000007/cmi-20241231.htm,2024-12-31,CMI,USD,0000026172,2025-02-11,2025-02-11 15:57:42,2024,FY,4068000000,1065000000,-209000000.0,0,-2165000000,0,-402000000,-183000000,-1580000000,-1272000000,1487000000,-1208000000,-58000000,-40000000,0,-476000000,-1782000000,915000000,0,0,-969000000,-119000000,-173000000,-40000000,-508000000,1671000000,2179000000,1487000000,-1208000000,279000000,https://www.sec.gov/Archives/edgar/data/26172/000002617225000007/0000026172-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/26172/000002617225000007/cmi-20241231.htm
CVS,2024-12-31,2024-12-31,USD,0000064803,2025-02-12,2025-02-12 06:47:38,2024,FY,372809000000,321408000000,51401000000,0.1378748904,0,0,0,-1279000000,42885000000,41606000000,363014000000,0,2958000000,4597000000,13703000000,0.0367560869,8516000000,0.0228427962,-2368000000,6148000000,0.0164910182,1562000000,4614000000,0.0123763107,3.66,3.66,1259000000,1262000000,https://www.sec.gov/Archives/edgar/data/64803/000006480325000007/0000064803-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/64803/000006480325000007/cvs-20241231.htm,2024-12-31,CVS,USD,0000064803,2025-02-12,2025-02-12 06:47:38,2024,FY,8586000000,2407000000,10993000000,36469000000,18107000000,3076000000,68645000000,28937000000,91272000000,27323000000,118595000000,28934000000,0,8104000000,184570000000,0,253215000000,15892000000,7494000000,0,0,61223000000,84609000000,75426000000,0,3806000000,13644000000,92876000000,0.0,0,177485000000,0,49661000000,62837000000,-120000000,-36818000000,75560000000,75730000000,253215000000,170000000,253215000000,31341000000,82920000000,74334000000,https://www.sec.gov/Archives/edgar/data/64803/000006480325000007/0000064803-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/64803/000006480325000007/cvs-20241231.htm,2024-12-31,CVS,USD,0000064803,2025-02-12,2025-02-12 06:47:38,2024,FY,4586000000,4597000000,0.0,0,109000000,0,-197726000000,0,197835000000,-185000000,9107000000,-2781000000,-95000000,-15191000000,10353000000,101000000,-7613000000,5059000000,0,-3023000000,-3373000000,202000000,-1135000000,0,359000000,8884000000,8525000000,9107000000,-2781000000,6326000000,https://www.sec.gov/Archives/edgar/data/64803/000006480325000007/0000064803-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/64803/000006480325000007/cvs-20241231.htm
DHR,2024-12-31,2024-12-31,USD,0000313616,2025-02-20,2025-02-20 16:18:06,2024,FY,23875000000,9669000000,14206000000,0.5950157068,1584000000,0,0,7759000000,0,9343000000,19012000000,117000000,278000000,0,4863000000,0.2036858639,4863000000,0.2036858639,-217000000,4646000000,0.1945968586,747000000,3899000000,0.1633089005,5.33,5.29,731000000,737200000,https://www.sec.gov/Archives/edgar/data/313616/000031361625000043/0000313616-25-000043-index.htm,https://www.sec.gov/Archives/edgar/data/313616/000031361625000043/dhr-20241231.htm,2024-12-31,DHR,USD,0000313616,2025-02-20,2025-02-20 16:18:06,2024,FY,2078000000,0,2078000000,3537000000,2330000000,1552000000,9497000000,4990000000,40497000000,18568000000,59065000000,0,0,3990000000,68045000000,0,77542000000,1753000000,505000000,0,0,4540000000,6798000000,15500000000,0,0,5694000000,21194000000,0.0,0,27992000000,0,9000000,44188000000,-3218000000,8564000000,49543000000,49550000000,77542000000,7000000,77542000000,0,16005000000,13927000000,https://www.sec.gov/Archives/edgar/data/313616/000031361625000043/0000313616-25-000043-index.htm,https://www.sec.gov/Archives/edgar/data/313616/000031361625000043/dhr-20241231.htm,2024-12-31,DHR,USD,0000313616,2025-02-20,2025-02-20 16:18:06,2024,FY,3899000000,2352000000,0.0,288000000,266000000,331000000,147000000,19000000,-231000000,-117000000,6688000000,-1392000000,0,-331000000,253000000,-511000000,-1981000000,-1669000000,0,-5979000000,-768000000,-131000000,-8385000000,-108000000,-3786000000,2078000000,5864000000,6688000000,-1392000000,5296000000,https://www.sec.gov/Archives/edgar/data/313616/000031361625000043/0000313616-25-000043-index.htm,https://www.sec.gov/Archives/edgar/data/313616/000031361625000043/dhr-20241231.htm
DRI,2024-05-26,2024-05-26,USD,0000940944,2024-07-19,2024-07-19 16:20:34,2024,FY,11390000000,8979800000,2410200000,0.2116066725,0,479200000,144500000,623700000,472300000,1096000000,10075800000,4500000,143200000,459900000,1775200000,0.155856014,1314200000,0.115381914,-138700000,1175500000,0.1032045654,145000000,1027600000,0.0902194908,8.57,8.51,119900000,120800000,https://www.sec.gov/Archives/edgar/data/940944/000094094424000035/0000940944-24-000035-index.htm,https://www.sec.gov/Archives/edgar/data/940944/000094094424000035/dri-20240526.htm,2024-05-26,DRI,USD,0000940944,2024-07-19,2024-07-19 16:20:34,2024,FY,194800000,0,194800000,79100000,290500000,258400000,822800000,7613600000,1391000000,1239900000,2630900000,0,0,255700000,10500200000,0,11323000000,399500000,352700000,121700000,591800000,726800000,2192500000,5075100000,0,0,1812900000,6888000000,0.0,3918800000,9080500000,0,2252400000,-35500000,25600000,0,2242500000,2242500000,11323000000,0,11323000000,916000000,5427800000,5233000000,https://www.sec.gov/Archives/edgar/data/940944/000094094424000035/0000940944-24-000035-index.htm,https://www.sec.gov/Archives/edgar/data/940944/000094094424000035/dri-20240526.htm,2024-05-26,DRI,USD,0000940944,2024-07-19,2024-07-19 16:20:34,2024,FY,1030500000,459900000,-3200000.0,68500000,72000000,9300000,5600000,-11300000,68400000,-6000000,1621700000,-601200000,-701100000,0,0,-22300000,-1324600000,566900000,43600000,-453900000,-628400000,-11600000,-483400000,0,-196100000,220100000,416200000,1621700000,-628300000,993400000,https://www.sec.gov/Archives/edgar/data/940944/000094094424000035/0000940944-24-000035-index.htm,https://www.sec.gov/Archives/edgar/data/940944/000094094424000035/dri-20240526.htm
DVA,2024-12-31,2024-12-31,USD,0000927066,2025-02-13,2025-02-13 17:25:47,2024,FY,12815550000,0,12815550000,1.0,0,1538341000,0,1538341000,9186726000,10725067000,10725067000,0,470469000,723860000,2724722000,0.2126106176,2090483000,0.1631208181,-560090000,1530393000,0.1194168803,279656000,936342000,0.0730629587,11.02,10.73,84991000,87274000,https://www.sec.gov/Archives/edgar/data/927066/000092706625000012/0000927066-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/927066/000092706625000012/dva-20241231.htm,2024-12-31,DVA,USD,0000927066,2025-02-13,2025-02-13 17:25:47,2024,FY,794933000,51064000,845997000,2530141000,134559000,235375000,3746072000,5744885000,7375216000,197431000,7572647000,336684000,0,0,13654216000,-115020000,17285268000,547200000,0,10303000,0,2415907000,2973410000,11385558000,0,665361000,169588000,12220507000,0.0,0,15193917000,0,90000,1534630000,-310796000,-1102802000,121122000,1816605000,17285268000,1695483000,17285268000,387748000,11385558000,10590625000,https://www.sec.gov/Archives/edgar/data/927066/000092706625000012/0000927066-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/927066/000092706625000012/dva-20241231.htm,2024-12-31,DVA,USD,0000927066,2025-02-13,2025-02-13 17:25:47,2024,FY,1250737000,723860000,-57840000.0,102788000,0,-29766000,17942000,1699000,0,2493000,2022038000,-555443000,0,-29664000,4566000,-190888000,-771429000,1109097000,20453000,-1385932000,0,-560555000,-816937000,-18481000,415191000,879825000,464634000,2022038000,-555443000,1466595000,https://www.sec.gov/Archives/edgar/data/927066/000092706625000012/0000927066-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/927066/000092706625000012/dva-20241231.htm
