symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
INTU,2024-07-31,2024-07-31,USD,0000896878,2024-09-04,2024-09-04 18:26:27,2024,FY,16285000000,3465000000,12820000000,0.78722751,2754000000,1418000000,4312000000,5730000000,706000000,9190000000,12655000000,147000000,242000000,789000000,4581000000,0.2813018115,3630000000,0.2229045134,-80000000,3550000000,0.2179920172,587000000,2963000000,0.1819465766,10.58,10.43,280000000,284000000,https://www.sec.gov/Archives/edgar/data/896878/000089687824000039/0000896878-24-000039-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687824000039/intu-20240731.htm,2024-07-31,INTU,USD,0000896878,2024-09-04,2024-09-04 18:26:27,2024,FY,3609000000,465000000,4074000000,1317000000,0,4290000000,9678000000,1420000000,13844000000,5820000000,19664000000,131000000,698000000,541000000,22454000000,0,32132000000,721000000,570000000,8000000,872000000,5320000000,7491000000,5997000000,4000000,0,204000000,6205000000,0,529000000,13696000000,0,3000000,16989000000,-54000000.0,1498000000,18436000000,18436000000,32132000000,0,32132000000,596000000,6567000000,2958000000,https://www.sec.gov/Archives/edgar/data/896878/000089687824000039/0000896878-24-000039-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687824000039/intu-20240731.htm,2024-07-31,INTU,USD,0000896878,2024-09-04,2024-09-04 18:26:27,2024,FY,2963000000,789000000,-554000000,1940000000,-429000000,-100000000,0,133000000,-462000000,175000000,4884000000,-191000000,-83000000,-780000000,1202000000,-375000000,-227000000,-89000000,282000000,-1988000000,-1034000000,2714000000,-397000000,-13000000,4247000000,7099000000,2852000000,4884000000,-250000000.0,4634000000,https://www.sec.gov/Archives/edgar/data/896878/000089687824000039/0000896878-24-000039-index.htm,https://www.sec.gov/Archives/edgar/data/896878/000089687824000039/intu-20240731.htm
ISRG,2024-12-31,2024-12-31,USD,0001035267,2025-01-31,2025-01-31 17:20:49,2024,FY,8352100000,2717900000,5634200000,0.674584835,1145300000,0,0,2140000000,0,3285300000,-6003200000,324900000,0,324900000,2673800000,0.3201350559,2348900000,0.2812346595,324900000,2673800000,0.3201350559,336300000,2322600000,0.2780857509,6.5388,6.42,355200000,362000000,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000017/0001035267-25-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000017/isrg-20241231.htm,2024-12-31,ISRG,USD,0001035267,2025-01-31,2025-01-31 17:20:49,2024,FY,2027400000,1985900000,4013300000,1356800000,1487200000,253700000,7111000000,4646600000,347500000,23000000,370500000,4819100000,1045099999,750900000,11632200000,0,18743200000,193400000,0,154400000,468800000,928700000,1745300000,0,0,0,468300000,468300000,0,0,2213600000,0,400000,6803300000,-51300000.0,9681300000,16433700000,16529600000,18743200000,95900000,18743200000,6805000000,0,-2027400000,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000017/0001035267-25-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000017/isrg-20241231.htm,2024-12-31,ISRG,USD,0001035267,2025-01-31,2025-01-31 17:20:49,2024,FY,2337500000,462000000,-135300000,676800000,-919300000,-95900000,-830000000,-400000,7000000,-6700000,2415000000,-1111200000,-1000000,-5139600000,2979000000,0,-3272800000,0,0,0,0,150900000,150900000,-800000,-707700000,2062400000,2770100000,2415000000,-1111200000.0,1303800000,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000017/0001035267-25-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1035267/000103526725000017/isrg-20241231.htm
IVZ,2024-12-31,2024-12-31,USD,0000914208,2025-02-25,2025-02-25 13:27:00,2024,FY,6067000000,4039800000,2027200000,0.3341354871,0,594700000,81300000,676000000,519100000,1195100000,5234900000,58900000,58000000,179600000,1242900000,0.2048623702,832100000,0.1371518048,173200000,1005300000,0.1656996868,252900000,774800000,0.1277072688,1.18,1.18,457000000,457700000,https://www.sec.gov/Archives/edgar/data/914208/000091420825000114/0000914208-25-000114-index.htm,https://www.sec.gov/Archives/edgar/data/914208/000091420825000114/ivz-20241231.htm,2024-12-31,IVZ,USD,0000914208,2025-02-25,2025-02-25 13:27:00,2024,FY,1496000000,80400000,1496000000,1113100000,0,0,2609100000,479000000,8318100000,5749300000,14067400000,8294100000,0,80400000,22920900000,1478900000,27008900000,30600000,0,146000000,0,653800000,830400000,7546400000,0,1281900000,1681400000,10509700000,0,454900000,11340100000,0,113200000,6990400000,-1036099999.9999999,8492400000,14559900000,15104600000,27008900000,544700000,27008900000,8374500000,7546400000,6050400000,https://www.sec.gov/Archives/edgar/data/914208/000091420825000114/0000914208-25-000114-index.htm,https://www.sec.gov/Archives/edgar/data/914208/000091420825000114/ivz-20241231.htm,2024-12-31,IVZ,USD,0000914208,2025-02-25,2025-02-25 13:27:00,2024,FY,752400000,179600000,0,104600000,146200000,319700000,0,0,-173500000,7200000,1190000000,-69100000,0,-4469000000,4479700000,126800000,68400000,-922900000,0,-79300000,-608300000,-51100000,-1661600000,-32400000,-435600000,1496000000,1931600000,1190000000,-69100000.0,1120900000,https://www.sec.gov/Archives/edgar/data/914208/000091420825000114/0000914208-25-000114-index.htm,https://www.sec.gov/Archives/edgar/data/914208/000091420825000114/ivz-20241231.htm
INVH,2024-12-31,2024-12-31,USD,0001687229,2025-02-27,2025-02-27 15:15:47,2024,FY,2618942000,1072763000,1546179000,0.5903830631,0,90612000,0,90612000,0,804938000,1877701000,0,366070000,714326000,1447824000,0.5528278213,741241000,0.2830307048,-287324000,453917000,0.1733207532,1448000,453917000,0.1733207532,0.74,0.74,612551317,613631617,https://www.sec.gov/Archives/edgar/data/1687229/000168722925000008/0001687229-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722925000008/invh-20241231.htm,2024-12-31,INVH,USD,0001687229,2025-02-27,2025-02-27 15:15:47,2024,FY,174491000,0,174491000,61235000,0,438478000,674204000,71534000,258207000,0,258207000,356344000,0,17340662000,18026747000,0,18700951000,0,570000000,0,0,247709000,817709000,7632302000,0,0,458431000,8090733000,0,0,8908442000,0,6126000,-1480928000,0.0,11231566000,9756764000,9792509000,18700951000,35745000,18700951000,356344000,8202302000,8027811000,https://www.sec.gov/Archives/edgar/data/1687229/000168722925000008/0001687229-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722925000008/invh-20241231.htm,2024-12-31,INVH,USD,0001687229,2025-02-27,2025-02-27 15:15:47,2024,FY,455365000,714326000,0,27918000,20892000,0,0,0,20892000,-136696000,1081805000,-219394000,0,-4718000,0,-241758000,-465870000,-331474000,0,0,-689244000,-73008000,-1093726000,0,-477791000,419693000,897484000,1081805000,-219394000.0,862411000,https://www.sec.gov/Archives/edgar/data/1687229/000168722925000008/0001687229-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1687229/000168722925000008/invh-20241231.htm
IQV,2024-12-31,2024-12-31,USD,0001478242,2025-02-13,2025-02-13 07:39:45,2024,FY,15405000000,10030000000,5375000000,0.3489126907,0,0,0,1992000000,1181000000,3173000000,12022000000,47000000,670000000,1114000000,3458000000,0.2244725738,2202000000,0.1429406037,-533000000,1669000000,0.1083414476,301000000,1373000000,0.0891269068,7.57,7.49,181300000,183400000,https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/0001478242-25-000045-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/iqv-20241231.htm,2024-12-31,IQV,USD,0001478242,2025-02-13,2025-02-13 07:39:45,2024,FY,1702000000,141000000,1843000000,3240000000,0,592000000,5829000000,773000000,14710000000,4499000000,19209000000,374000000,194000000,520000000,21070000000,0,26899000000,736000000,1145000000,156000000,0,4920000000,6957000000,13011000000,218000000,196000000,668000000,13875000000,0,173000000,20832000000,0,3000000,6065000000,-1038000000.0,1037000000,6067000000,6067000000,26899000000,0,26899000000,515000000,14156000000,12454000000,https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/0001478242-25-000045-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/iqv-20241231.htm,2024-12-31,IQV,USD,0001478242,2025-02-13,2025-02-13 07:39:45,2024,FY,1373000000,1114000000,-129000000,206000000,158000000,182000000,0,115000000,-139000000,-6000000,2716000000,0,-867000000,-2000000,0,-575000000,-1444000000,553000000,0,-1350000000,0,-81000000,-878000000,-68000000,326000000,1702000000,1376000000,2716000000,0.0,2114000000,https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/0001478242-25-000045-index.htm,https://www.sec.gov/Archives/edgar/data/1478242/000147824225000045/iqv-20241231.htm
IRM,2024-12-31,2024-12-31,USD,0001020569,2025-02-14,2025-02-14 16:24:45,2024,FY,6149909000,2696549000,3453360000,0.56153026,0,977345000,362194000,1339539000,1104302000,2443841000,5140390000,14672000,736231000,926485000,1863492000,0.3030113129,1009519000,0.1641518598,-764981000,244538000,0.0397628648,60872000,180156000,0.029294092,0.61,0.61,293365000,296234000,https://www.sec.gov/Archives/edgar/data/1020569/000102056925000040/0001020569-25-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1020569/000102056925000040/irm-20241231.htm,2024-12-31,IRM,USD,0001020569,2025-02-14,2025-02-14 16:24:45,2024,FY,155716000,0,155716000,1291379000,0,244127000,1691222000,10121492000,5083817000,1274731000,6358548000,0,0,545853000,17025893000,0,18717115000,678716000,1030509000,0,326882000,1497981000,3087275000,12725533000,0,205341000,2925469000,15856343000,0,315400000,18943618000,0,2936000,0,-569952000.0,63894000,-503122000,-424951000,18717115000,78171000,18717115000,0,16369312000,16213596000,https://www.sec.gov/Archives/edgar/data/1020569/000102056925000040/0001020569-25-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1020569/000102056925000040/irm-20241231.htm,2024-12-31,IRM,USD,0001020569,2025-02-14,2025-02-14 16:24:45,2024,FY,183666000,926485000,-41415000,118138000,0,0,0,0,-72398000,9834000,1196708000,-1791564000,-178414000,0,0,-166783000,-2136761000,1677307000,0,0,-789527000,-11035000,876745000,-3765000,-67073000,155716000,222789000,1196708000,-1791564000.0,-594856000,https://www.sec.gov/Archives/edgar/data/1020569/000102056925000040/0001020569-25-000040-index.htm,https://www.sec.gov/Archives/edgar/data/1020569/000102056925000040/irm-20241231.htm
JBHT,2024-12-31,2024-12-31,USD,0000728535,2025-02-21,2025-02-21 15:42:02,2024,FY,12087204000,10833085000,1254119000,0.1037559224,0,664011000,0,664011000,567922000,1231933000,11255979000,7311000,79020000,761141000,1599677000,0.132344668,845782000,0.0699733371,-86266000,759516000,0.0628363681,188630000,570886000,0.0472306085,5.6,5.56,101947000,102754000,https://www.sec.gov/Archives/edgar/data/728535/000143774925004736/0001437749-25-004736-index.htm,https://www.sec.gov/Archives/edgar/data/728535/000143774925004736/jbht20241231d_10k.htm,2024-12-31,JBHT,USD,0000728535,2025-02-21,2025-02-21 15:42:02,2024,FY,46983000,0,46983000,1481940000,41662000,200398000,1770983000,5729799000,134057000,97000000,231057000,0,0,580509000,6541365000,-78000,8312270000,645925000,500000000,0,0,532115000,1678040000,977702000,0,896249000,960578999,2834529999,-214804999,0,4297765000,0,1671000,7373462000,0.0,-3360628000,4014505000,4014505000,8312270000,0,8312270000,0,1477702000,1430719000,https://www.sec.gov/Archives/edgar/data/728535/000143774925004736/0001437749-25-004736-index.htm,https://www.sec.gov/Archives/edgar/data/728535/000143774925004736/jbht20241231d_10k.htm,2024-12-31,JBHT,USD,0000728535,2025-02-21,2025-02-21 15:42:02,2024,FY,570886000,761141000,-89848000,65686000,60556000,110746000,0,-109806000,59616000,114735000,1483156000,-865373000,3785000,0,6929000,190967000,-663692000,-100000000,0,-550282000,-175543000,-550282000,-825825000,0,-6361000,46983000,53344000,1483156000,-865373000.0,617783000,https://www.sec.gov/Archives/edgar/data/728535/000143774925004736/0001437749-25-004736-index.htm,https://www.sec.gov/Archives/edgar/data/728535/000143774925004736/jbht20241231d_10k.htm
JBL,2024-08-31,2024-08-31,USD,0000898293,2024-10-28,2024-10-28 17:03:24,2024,FY,28883000000,26207000000,2676000000,0.0926496555,39000000,0,0,1160000000,-536000000,663000000,26870000000,0,173000000,696000000,2623000000,0.0908146661,2013000000,0.0696949763,-262000000,1751000000,0.0606238964,363000000,1388000000,0.0480559499,11.34,11.17,122400000,124300000,https://www.sec.gov/Archives/edgar/data/898293/000162828024043960/0001628280-24-043960-index.htm,https://www.sec.gov/Archives/edgar/data/898293/000162828024043960/jbl-20240831.htm,2024-08-31,JBL,USD,0000898293,2024-10-28,2024-10-28 17:03:24,2024,FY,2201000000,0,2201000000,4604000000,4276000000,1710000000,12791000000,3384000000,661000000,143000000,804000000,0,96000000,276000000,4560000000,0,17351000000,6190000000,93000000,109000000,1017000000,4373000000,11782000000,3164000000,0,143000000,525000000,3832000000,0,377000000,15614000000,0,0,5760000000,-46000000.0,-3977000000,1737000000,1737000000,17351000000,0,17351000000,-96000000,3257000000,1056000000,https://www.sec.gov/Archives/edgar/data/898293/000162828024043960/0001628280-24-043960-index.htm,https://www.sec.gov/Archives/edgar/data/898293/000162828024043960/jbl-20240831.htm,2024-08-31,JBL,USD,0000898293,2024-10-28,2024-10-28 17:03:24,2024,FY,1388000000,696000000,-64000000,89000000,472000000,-232000000,1179000000,106000000,-581000000,-865000000,1716000000,-784000000,2018000000,0,0,117000000,1351000000,-111000000,0,-2500000000,-42000000,-15000000,-2668000000,-2000000,397000000,2201000000,1804000000,1716000000,-784000000.0,932000000,https://www.sec.gov/Archives/edgar/data/898293/000162828024043960/0001628280-24-043960-index.htm,https://www.sec.gov/Archives/edgar/data/898293/000162828024043960/jbl-20240831.htm
JKHY,2024-06-30,2024-06-30,USD,0000779152,2024-08-26,2024-08-26 13:46:30,2024,FY,2215543000,1299477000,916066000,0.4134724535,148256000,0,0,278419000,0,426675000,1726152000,25012000,16384000,199904000,714307000,0.3224071932,489391000,0.2208898676,8628000,498019000,0.2247841725,116203000,381816000,0.1723351792,5.24,5.23,72867000,73025000,https://www.sec.gov/Archives/edgar/data/779152/000077915224000079/0000779152-24-000079-index.htm,https://www.sec.gov/Archives/edgar/data/779152/000077915224000079/jkhy-20240630.htm,2024-06-30,JKHY,USD,0000779152,2024-08-26,2024-08-26 13:46:30,2024,FY,38284000,0,38284000,372792000,0,91933000,632018000,269050000,804797000,671669000,1476466000,0,0,546947000,2292463000,0,2924481000,25314000,98454000,0,317730000,192316000,633814000,111150000,71202000,243522000,22429000,448303000,0,59604000,1082117000,0,1042000,3081690000,0.0,-1240368000,1842364000,1842364000,2924481000,0,2924481000,129044999,209604000,171320000,https://www.sec.gov/Archives/edgar/data/779152/000077915224000079/0000779152-24-000079-index.htm,https://www.sec.gov/Archives/edgar/data/779152/000077915224000079/jkhy-20240630.htm,2024-06-30,JKHY,USD,0000779152,2024-08-26,2024-08-26 13:46:30,2024,FY,381816000,199904000,-909000,28873000,-45484000,28219000,0,5435000,-79138000,3841000,568041000,-232423000,0,-8646000,0,904000,-240165000,-125000000,12475000,-28055000,-155877000,-5378000,-301835000,0,26041000,38284000,12243000,568041000,-232423000.0,335618000,https://www.sec.gov/Archives/edgar/data/779152/000077915224000079/0000779152-24-000079-index.htm,https://www.sec.gov/Archives/edgar/data/779152/000077915224000079/jkhy-20240630.htm
J,2024-09-27,2024-09-27,USD,0000052988,2024-11-25,2024-11-25 06:37:16,2024,FY,11500941000,8668185000,2832756000,0.2463064544,0,0,0,2140320000,0,2140320000,10808505000,34454000,169058000,308739000,1255083000,0.1091287226,692436000,0.0602068996,84850000,777286000,0.0675845568,131493000,806093000,0.0700893083,6.35,6.32,125324000,125881000,https://www.sec.gov/Archives/edgar/data/52988/000005298824000065/0000052988-24-000065-index.htm,https://www.sec.gov/Archives/edgar/data/52988/000005298824000065/jec-20240927.htm,2024-09-27,J,USD,0000052988,2024-11-25,2024-11-25 06:37:16,2024,FY,1144795000,749468000,1894263000,2845452000,0,153765000,4895580000,619486000,4788181000,874894000,5663075000,0,0,580864000,6863425000,0,11759005000,1029140000,995748000,0,0,2054853000,4079741000,1756420000,0,0,535359000,2291779000,0,527814000,6371520000,0,124084000,2366769000,-699450000.0,2758064000,4549467000,5387485000,11759005000,838018000,11759005000,749468000,2752168000,1607373000,https://www.sec.gov/Archives/edgar/data/52988/000005298824000065/0000052988-24-000065-index.htm,https://www.sec.gov/Archives/edgar/data/52988/000005298824000065/jec-20240927.htm,2024-09-27,J,USD,0000052988,2024-11-25,2024-11-25 06:37:16,2024,FY,852643000,308739000,-224935000,74193000,218582000,59587000,0,81469000,77526000,-174549000,1054673000,-121114000,-14000000,0,0,7924000,-127190000,374926000,0,-402668000,-142779000,-628619000,-751637000,41640000,217486000,1146931000,929445000,1054673000,-121114000.0,933559000,https://www.sec.gov/Archives/edgar/data/52988/000005298824000065/0000052988-24-000065-index.htm,https://www.sec.gov/Archives/edgar/data/52988/000005298824000065/jec-20240927.htm
JNJ,2024-12-29,2024-12-29,USD,0000200406,2025-02-13,2025-02-13 16:07:39,2024,FY,88821000000,27471000000,61350000000,0.6907150336,17232000000,21969000000,0,21969000000,0,39201000000,66672000000,1332000000,755000000,7339000000,24781000000,0.2789993357,22149000000,0.2493667038,-5462000000,16687000000,0.1878722374,2621000000,14066000000,0.1583634501,5.84,5.79,2407300000,2429400000,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/0000200406-25-000038-index.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/jnj-20241229.htm,2024-12-29,JNJ,USD,0000200406,2025-02-13,2025-02-13 16:07:39,2024,FY,24105000000,417000000,24522000000,18927000000,12444000000,0,55893000000,21618000000,44200000000,37618000000,81818000000,0,0,20775000000,124211000000,0,180104000000,10311000000,5983000000,3772000000,0,30255000000,50321000000,30651000000,0,2448000000,25194000000,58293000000,0,0,108614000000,0,3120000000,0,-11741000000.0,80111000000,71490000000,71490000000,180104000000,0,180104000000,417000000,36634000000,12529000000,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/0000200406-25-000038-index.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/jnj-20241229.htm,2024-12-29,JNJ,USD,0000200406,2025-02-13,2025-02-13 16:07:39,2024,FY,14066000000,7339000000,-2183000000,1176000000,1837000000,-406000000,-1128000000,1621000000,1750000000,2031000000,24266000000,-4424000000,-15146000000,-1726000000,2462000000,235000000,-18599000000,10051000000,0,-2432000000,-11823000000,1072000000,-3132000000,-289000000,2246000000,24105000000,21859000000,24266000000,-4424000000.0,19842000000,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/0000200406-25-000038-index.htm,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/jnj-20241229.htm
JCI,2024-09-30,2024-09-30,USD,0000833444,2024-11-19,2024-11-19 10:50:07,2024,FY,22952000000,14875000000,8077000000,0.3519083304,0,0,0,5661000000,0,5661000000,20536000000,-21000000,381000000,816000000,2800000000,0.121993726,2416000000,0.1052631579,-894000000,1522000000,0.0663123039,111000000,1705000000,0.0742854653,2.53,2.52,673800000,676000000,https://www.sec.gov/Archives/edgar/data/833444/000083344424000064/0000833444-24-000064-index.htm,https://www.sec.gov/Archives/edgar/data/833444/000083344424000064/jci-20240930.htm,2024-09-30,JCI,USD,0000833444,2024-11-19,2024-11-19 10:50:07,2024,FY,606000000,0,606000000,6051000000,1774000000,2748000000,11179000000,2403000000,16725000000,4130000000,20855000000,0,0,8258000000,31516000000,0,42695000000,3389000000,1489000000,0,2160000000,4917000000,11955000000,8004000000,0,0,5375000000,13379000000,0,0,25334000000,0,7000000,848000000,-964000000.0,16207000000,16098000000,17361000000,42695000000,1263000000,42695000000,0,9493000000,8887000000,https://www.sec.gov/Archives/edgar/data/833444/000083344424000064/0000833444-24-000064-index.htm,https://www.sec.gov/Archives/edgar/data/833444/000083344424000064/jci-20240930.htm,2024-09-30,JCI,USD,0000833444,2024-11-19,2024-11-19 10:50:07,2024,FY,1411000000,816000000,-403000000,107000000,-657000000,-537000000,-17000000,645000000,-748000000,824000000,2098000000,-494000000,342000000,0,0,-69000000,-221000000,405000000,0,-1246000000,-1000000000,-239000000,-2080000000,59000000,-150000000,767000000,917000000,2098000000,-494000000.0,1604000000,https://www.sec.gov/Archives/edgar/data/833444/000083344424000064/0000833444-24-000064-index.htm,https://www.sec.gov/Archives/edgar/data/833444/000083344424000064/jci-20240930.htm
JPM,2024-12-31,2024-12-31,USD,0000019617,2025-02-14,2025-02-14 16:17:07,2024,FY,166878000000,0,166878000000,1.0,0,20888000000,4974000000,82245000000,0,82245000000,82245000000,0,0,8812000000,74633000000,0.4472309112,84633000000,0.5071549276,-9552000000,75081000000,0.4499155071,16610000000,58471000000,0.350381716,19.79,19.75,2873900000,2879000000,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/0000019617-25-000270-index.htm,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/jpm-20241231.htm,2024-12-31,JPM,USD,0000019617,2025-02-14,2025-02-14 16:17:07,2024,FY,469317000000,1193405000000,1662722000000,101223000000,0,0,1763945000000,32223000000,52565000000,11995000000,64560000000,-1344349000000,0,1344349000000,96783000000,2142086000000,4002814000000,0,52893000000,0,0,0,52893000000,387779000000,0,0,3217384000000,3605163000000,0,0,3658056000000,20050000000,4105000000,376166000000,-12456000000.0,-43107000000,344758000000,344758000000,4002814000000,0,4002814000000,-150944000000,454311000000,-15006000000,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/0000019617-25-000270-index.htm,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/jpm-20241231.htm,2024-12-31,JPM,USD,0000019617,2025-02-14,2025-02-14 16:17:07,2024,FY,58471000000,7938000000,2004000000,0,-114220000000,5735000000,0,-90000000,-119865000000,3795000000,-42012000000,0,-2362000000,-357421000000,242487000000,-46107000000,-163403000000,20749000000,0,-28680000000,-14783000000,76311000000,63447000000,-12866000000,-154834000000,469317000000,624151000000,-42012000000,0.0,-42012000000,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/0000019617-25-000270-index.htm,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/jpm-20241231.htm
JNPR,2024-12-31,2024-12-31,USD,0001043604,2025-02-21,2025-02-21 17:13:54,2024,FY,5073600000,2092100000,2981500000,0.587649795,1150500000,245800000,1221400000,1467200000,72000000,2689700000,4709800000,72200000,81300000,161700000,541000000,0.1066304005,291800000,0.0575134027,6200000,298000000,0.0587354147,500000,287900000,0.0567447178,0.88,0.86,327200000,334600000,https://www.sec.gov/Archives/edgar/data/1043604/000104360425000025/0001043604-25-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1043604/000104360425000025/jnpr-20241231.htm,2024-12-31,JNPR,USD,0001043604,2025-02-21,2025-02-21 17:13:54,2024,FY,1224300000,160300000,1384600000,1163300000,830100000,467600000,3845600000,840400000,3734300000,42600000,3776900000,385400000,0,1159700000,6162400000,0,10008000000,256500000,399400000,83500000,1228400000,674200000,2642000000,1215700000,0,0,1366100000,2581800000,0,0,5223800000,0,0,-2020400000,-5600000.0,6810200000,4784200000,4784200000,10008000000,0,10008000000,545700000,1750600000,526300000,https://www.sec.gov/Archives/edgar/data/1043604/000104360425000025/0001043604-25-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1043604/000104360425000025/jnpr-20241231.htm,2024-12-31,JNPR,USD,0001043604,2025-02-21,2025-02-21 17:13:54,2024,FY,287900000,156900000,-222000000,290800000,191200000,-119900000,82800000,-31600000,259900000,83300000,788100000,-115500000,0,-609200000,304400000,30000000,-390300000,0,73400000,-17900000,-288600000,400000,-232700000,-13600000,151500000,1235800000,1084300000,788100000,-115500000.0,672600000,https://www.sec.gov/Archives/edgar/data/1043604/000104360425000025/0001043604-25-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1043604/000104360425000025/jnpr-20241231.htm
